Id,RawCoord1,RawCoord2,RawCoord3,RawCoord4,RawCoord5,RawCoord6,RawCoord7,RawCoord8,RawCoord9,RawCoord10,RawCoord11,RawCoord12,RawCoord13,RawCoord14,RawCoord15,RawCoord16,RawCoord17,RawCoord18,RawCoord19,RawCoord20,RawCoord21,RawCoord22,RawCoord23,RawCoord24,RawCoord25,RawCoord26,RawCoord27,RawCoord28,RawCoord29,RawCoord30,RawCoord31,RawCoord32,RawCoord33,RawCoord34,RawCoord35,RawCoord36,RawCoord37,RawCoord38,RawCoord39,RawCoord40,RawCoord41,RawCoord42,RawCoord43,RawCoord44,RawCoord45,RawCoord46,RawCoord47,RawCoord48,RawCoord49,RawCoord50,RawCoord51,RawCoord52,RawCoord53,RawCoord54,RawCoord55,RawCoord56,RawCoord57,RawCoord58,RawCoord59,RawCoord60,RawCoord61,RawCoord62,RawCoord63,RawCoord64,RawCoord65,RawCoord66,RawCoord67,RawCoord68,RawCoord69,RawCoord70,RawCoord71,RawCoord72,RawCoord73,RawCoord74,RawCoord75,RawCoord76,RawCoord77,RawCoord78,RawCoord79,RawCoord80,RawCoord81,RawCoord82,RawCoord83,RawCoord84,RawCoord85,RawCoord86,RawCoord87,RawCoord88,RawCoord89,RawCoord90,RawCoord91,RawCoord92,RawCoord93,RawCoord94,RawCoord95,RawCoord96,RawCoord97,RawCoord98,RawCoord99,RawCoord100,RawCoord101,RawCoord102,RawCoord103,RawCoord104,RawCoord105,RawCoord106,RawCoord107,RawCoord108,RawCoord109,RawCoord110,RawCoord111,RawCoord112,RawCoord113,RawCoord114,RawCoord115,RawCoord116,RawCoord117,RawCoord118,RawCoord119,RawCoord120,RawCoord121,RawCoord122,RawCoord123,RawCoord124,RawCoord125,RawCoord126,RawCoord127,RawCoord128,RawCoord129,RawCoord130,RawCoord131,RawCoord132,RawCoord133,RawCoord134,RawCoord135,RawCoord136,RawCoord137,RawCoord138,RawCoord139,RawCoord140,RawCoord141,RawCoord142,RawCoord143,RawCoord144,RawCoord145,RawCoord146,RawCoord147,RawCoord148,RawCoord149,RawCoord150,RawCoord151,RawCoord152,RawCoord153,RawCoord154,RawCoord155,RawCoord156,RawCoord157,RawCoord158,RawCoord159,RawCoord160,RawCoord161,RawCoord162,RawCoord163,RawCoord164,RawCoord165,RawCoord166,RawCoord167,RawCoord168,RawCoord169,RawCoord170,RawCoord171,RawCoord172,RawCoord173,RawCoord174,RawCoord175,RawCoord176,RawCoord177,RawCoord178,RawCoord179,RawCoord180,RawCoord181,RawCoord182,RawCoord183
Eublepharis_macularius,9126.8145,17994.416,6836.5903,9762.4512,17255.971,6856.8652,9405.4785,12778.583,6150.2441,11144.8,9538.3008,6970.4336,10409.936,9443.6338,8172.3008,10018.18,9737.7988,8303.2959,10407.309,7584.1743,6810.314,10165.203,8169.2466,7787.7217,9717.7041,3941.7136,8880.1396,8227.0195,17981.385,6789.2598,7575.8535,17224.113,6785.0088,8208.2266,12794.47,6299.3994,6452.2256,9619.4473,6689.7871,7219.9243,9476.6172,8180.9482,7592.9521,9483.2617,8323.4854,7167.1636,7621.1387,6866.3311,7512.2085,8128.9731,7836.1631,8164.0078,3970.7947,8908.0254,7913.6309,8815.8477,5674.521,6948.9741,8351.1543,6797.5532,7794.9116,8424.9541,5917.543,8387.3008,8656.8262,6019.3711,9147.6963,8816.4902,6027.6016,9800.8408,8545.3193,5870.5381,9876.0605,8828.3867,5672.1855,10767.436,8432.2969,6905.0635,7809.8184,7757.5728,6104.333,9771.5576,7712.5996,6075.8545,8962.4873,5084.3989,10411.244,8883.3994,5970.8096,7196.0176,9414.6055,5888.4946,7088.5811,8337.0459,5882.3867,7111.1992,10220.547,6444.3726,7630.9531,7564.0669,6339.7402,7595.2856,10329.684,6571.0605,7928.5137,7472.4365,6540.5493,7872.7578,10129.979,6810.9932,8296.625,7699.7822,6831.8389,8335.1758,10128.37,7029.2754,8533.3115,7707.1548,7008.4043,8485.373,8924.9697,5839.4312,8392.8926,8892.8203,6627.2896,8042.8511,8797.6572,11053.827,7611.5283,8902.2393,9096.1973,9317.2852,8869.2227,8656.2119,8623.5996,8973.5029,6607.4219,10454.764,8977.8086,3838.3975,9716.8145,9098.5205,6781.3296,7847.9019,8602.8965,6754.0171,7796.1211,10020.068,6196.1919,7285.6348,7715.7598,6163.7563,7290.6528,9446.3359,6529.1523,7227.0371,8294.2109,6574.9077,7231.3379,8833.9795,10514.097,8679.6768,8941.0566,9710.9961,9454.5195,10503.063,7210.9575,9383.2451,7306.5947,7110.1133,9319.6279,10353.98,8298.7969,6412.8945,7275.3589,8319.6494,6438.3838,8947.7813,4068.8535,8263.9248,8797.002,8895.6729,6774.7866
Plestiodon_marginatus,9099.5254,14080.754,7085.3965,9400.5518,13515.017,6985.1704,9298.9746,10853.779,7165.7422,10297.672,9885.7207,6977.8145,9600.9004,9822.3848,7951.084,9561.8008,9593.7285,8065.6138,10134.333,9102.6074,7307.3911,9815.3525,9173.9629,8018.0273,9372.1475,6833.2158,8045.0244,8677.6797,14072.658,7032.8604,8404.2168,13503.664,6894.0654,8420.8408,10812.769,7017.1348,7397.2236,9883.1543,7011.6895,7978.8916,9866.2793,7867.1304,7894.9756,9625.3408,7942.356,7510.9795,9107.0557,7232.1821,7779.748,9163.8369,7970.0024,8148.9307,6957.2759,7930.7998,7987.4673,9259.75,6693.7505,7505.4551,9342.1885,6991.4146,8147.583,9160.5791,6747.2192,8586.3848,9159.9834,6785.1484,9128.5186,9114.7969,6809.7158,9644.9043,9137.0615,6804.6606,9753.8809,9219.4727,6762.5479,10148.744,9278.498,7138.6357,8136.8589,8673.7217,6785.0049,9511.708,8594.8867,6821.5283,8734.2129,7530.5659,9137.3535,8854.1445,8153.9067,7123.2734,9111.1045,8093.7397,7148.4937,8553.5156,8069.0513,7095.1826,9529.3936,8160.9678,7442.2871,8091.4126,8211.1592,7393.7075,9492.5117,8256.998,7690.4941,8135.9292,8264.9883,7593.8716,9433.3867,8270.3281,7890.9272,8154.9756,8272.6592,7851.5137,9482.9355,8253.3418,8049.0728,8107.2598,8264.3047,7976.1904,8785.0186,7807.8706,7818.6201,8795.0596,8166.2856,7783.7314,8853.667,10798.795,7538.5166,8780.46,9574.3164,8837.9922,8778.7373,9346.4004,8736.1563,8741.4082,8505.8154,9184.4883,8699.0049,6780.3179,8471.8945,8970.2988,8203.0195,7719.5137,8632.668,8202.8789,7676.1748,9411.8447,8076.2866,7268.603,8218.2998,8084.4917,7173.0918,9377.3135,8118.167,7215.1973,8346.7783,8146.4614,7112.9414,8824.9834,10592.863,7986.3862,8776.7988,9749.5986,8886.5068,9869.9863,8563.2188,8359.7148,7771.5322,8486.9229,8467.3193,9996.1016,8943.5762,6917.3989,7688.1777,9133.0186,6872.1973,8778.3076,6958.6226,7524.4438,8873.04,9293.375,7396.0967
Gekko_gecko,9966.874,23308.074,8811.9678,10695.3,22227.205,8600.8438,9653.4277,12974.046,6209.7334,11319.646,10203.553,5638.7671,10279.887,8719.8418,7819.6328,10264.963,7722.5605,7858.1348,10903.3,6443.2236,6962.5942,10553.927,6789.5254,7977.8809,10718.806,1123.0289,9107.4619,7881.5264,23301.268,8841.8721,7167.0391,22367.205,8485.7539,7681.7544,13077.793,6228.5933,5769.666,10538.776,5332.542,6756.6631,8694.5684,7501.7002,6962.1631,7421.4453,7925.5049,6762.7666,5888.8149,7137.2002,6962.6143,6593.5796,7941.3271,8648.4746,1226.7057,8993.0059,6836.1807,9585.2471,4407.7681,6631.4619,7575.1719,6854.936,7025.0889,7510.8379,5316.7266,7969.6372,7891.2676,5329.7266,8806.7402,7877.7959,5459.1709,9532.4912,7484.3696,5325.6958,9697.832,9366.6699,4406.4355,10434.691,7634.4004,7082.7236,6895.5669,6393.3022,5458.2241,9892.0107,6542.6777,5206.0767,9558.082,2277.5837,11120.171,8981.2695,4661.4023,7202.9116,9447.6963,4605.0698,7120.8154,8496.8018,4384.5967,7133.5684,10365.323,5074.0742,7610.3926,7720.7803,4510.0415,7649.0215,10474.912,5162.8345,8045.8345,7580.6499,4531.085,7963.2744,10548.638,5107.5376,8350.6611,7549.3843,4578.0903,8339.8682,10736.082,4665.2651,8830.0459,7488.2808,4343.1758,8903.5391,9288.292,3538.9231,8810.9375,9154.7295,4089.4246,8427.5029,8516.0527,10713.29,7259.8008,8690.292,8059.8799,9419.4961,8762.9922,7235.5698,8961.1582,9350.0166,3770.4939,11667.39,9683.5801,806.51758,9673.0537,9897.46,4979.4321,8089.3115,8404.5928,4675.417,8179.7427,10112.738,4906.7646,7325.7109,8065.6245,4443.77,7295.3115,9935.4414,4781.125,7079.7847,8041.2051,4481.4404,7148.0503,8544.3525,9636.4932,8302.2715,8646.877,8687.9717,9576.3945,11047.3,4717.4761,9692.9463,7333.8608,4382.9443,9839.9766,10493.472,7205.8135,5508.8501,6444.3887,6983.52,5895.7583,9652.9277,1479.0375,8140.5039,8515.5439,7217.1563,6278.9722
Amphisbaena_scutigerum,9182.6846,13377.539,7137.3394,9927.8105,12575.322,6727.8687,10034.719,12090.451,6651.4897,10729.9,9571.4404,7366.0244,10204.644,9475.3164,8177.1543,9950.2373,9517.1572,8393.1885,9543.0049,8285.9023,6948.0029,9809.207,8460.5732,7768.3882,9625.7822,6112.8687,7795.105,8402.7422,13359.153,7185.1948,7664.7734,12620.027,6856.5527,7582.0386,12138.92,6684.7529,6909.9199,9552.7227,7271.4937,7496.5317,9419.2627,8235.2754,7826.1948,9498.9336,8509.5703,8081.1143,8275.3936,7030.7998,7957.1089,8548.7764,7849.6641,8030.8447,6266.064,7824.7856,8320.5166,9484.7891,6104.7188,7757.9082,8552.8682,6891.4756,8147.1519,8593.4209,6561.5947,8534.3945,8801.9736,6503.0151,9103.7695,8801.9512,6453.8521,9501.3555,8635.375,6605.2441,9212.6279,9518.582,6010.6475,9952.3203,8568.0127,6886.3076,8560.6338,8008.4453,6577.4868,9019.6484,8011.2695,6551.5381,8853.8994,6596.6963,9270.7188,8891.8848,7442.5796,7839.0034,8998.2129,7435.7568,7830.6577,8797.5381,7435.1221,7813.3345,9269.2637,7453.166,8065.4971,8427.627,7525.0459,8054.3076,9395.7295,7516.4287,8265.5654,8266.9893,7580.4863,8204.4023,9548.9375,7788.4707,8408.2344,8157.4497,7776.6104,8261.9072,9599.0537,7920.9004,8500.9434,8086.5986,7900.8076,8344.6768,8934.707,7887.0884,8195.793,8936.75,7907.0063,8032.9756,8884.6895,10664.697,8139.4648,8883.3643,9098.9268,9154.1279,8882.4512,8972.3252,8431.0762,8898.0439,7684.6323,9648.9707,8834.7354,6046.9116,8421.6484,8887.7881,7493.6753,7729.7007,8740.7295,7496.7056,7743.2603,9142.9707,7416.1445,7923.8828,8619.335,7464.1582,7872.4722,9083.1348,7530.6611,7138.6846,8610.6357,7484.8081,7166.373,8885.2949,10249.475,8443.751,8885.124,9255.8291,9188.6709,10149.461,8525.1719,8712.4355,7605.6294,8540.9365,8684.2705,9349.2393,8336.292,6667.0151,8140.0425,8318.7432,6850.9385,8841.3584,6303.6636,7144.4688,8865.6641,9000.6367,7027.7197
Lygodactylus_picturatus,8893.4082,13814.862,7679.4033,9157.0479,13456.469,7685.0654,9133.3574,11409.511,7125.5498,10621.771,9672.1104,7276.4912,9940.8174,9816.1543,8291.7031,9905.1855,9275.377,8194.7793,10461.876,9013.7285,7480.8843,10052.439,9007.6416,8058.2012,9538.9043,6922.1479,7940.6064,8492.4512,13828.953,7691.0151,8191.4854,13475.771,7611.9883,8250.6904,11400,7093.2896,7001.9502,9603.5254,7156.6719,7807.5918,9747.8066,8194.1123,7873.8242,9111.9873,8287.6318,7245.0083,8910.4482,7493.6958,7661.895,8983.8496,8131.5469,8277.373,7008.5117,7986.1104,7885.416,9078.9736,6615.5254,7518.6606,8886.3594,6895.0117,8055.0806,8907.1641,6776.3408,8530.1973,8998.54,6821.1758,9002.6748,9047.1533,6823.6846,9637.5811,8928.543,6772.2515,9771.6445,9129.6953,6628.3643,10075.125,8985.4785,6851.1289,8173.1597,8708.2461,6857.3081,9779.0078,8762.6943,6916.146,9033.0469,7316.2427,9040.0469,8899.7578,7998.6963,7084.52,9054.3701,7973.2798,7086.1494,8773.8691,7971.8818,7086.0742,9436.2363,8038.3921,7415.9165,8379.6582,7948.897,7405.0503,9520.0723,8088.4502,7640.9307,8278.7959,8020.9546,7723.1528,9537.8164,8106.8608,7864.3809,8277.1113,8097.1484,7902.4272,9568.0557,8141.8296,8084.1753,8275.5088,8085.1738,8077.1758,8887.1758,7809.7671,7507.3613,8921.5527,8388.7197,7768.5068,8810.4443,10622.306,7847.4756,8921.2256,9514.333,8845.9697,8935.8418,9215.4824,8614.8984,9015.4434,8242.8389,9252.0303,8950.7061,6997.0718,8409.3877,8986.377,8450.5488,7910.8174,8833.5127,8470.5049,7944.6865,9305.124,8004.0405,7218.3838,8570.7236,7935.3062,7191.4746,9732.6318,8074.1938,7437.2285,7967.2646,8042.1733,7490.3403,8860.2275,10149.318,8268.7588,8896.9297,9779.3115,8921.791,9971.5469,8386.5527,8656.9893,7901.9399,8366.124,8659.1611,10401.983,9080.8262,7264.458,7337.3516,8944.0615,7287.7363,8841.1084,6946.8594,7493.7109,8830.5703,9079.6572,7184.9551
Melanoseps_loveridgei,8909.3379,13315.287,7229.2612,9402.7666,12834.915,7184.8672,9476.5938,11897.745,7214.0547,10029.81,9482.0039,7354.1099,9536.1426,9901.5635,8010.7388,9478.7051,9468.457,8000.3066,9666.834,8926.6055,7092.4385,9617.5088,9012.2529,7777.7959,9399.2334,6601.8286,7572.7441,8656.4951,13323.4,7234.8643,8153.6021,12814.812,7214.3613,8088.3174,11849.27,7169.0562,7648.1455,9531.749,7241.5986,8101.9272,9856.1123,7948.9385,8132.9155,9371.5479,7920.8301,8005.3506,8869.5234,7139.5869,8050.9341,8989.6025,7742.3975,8347.165,6599.7866,7603.6968,8326.2979,9568.2539,6468.7612,7892.5615,9092.709,7303.2852,8370.3066,9174.4971,6769.7861,8650.3525,9294.498,6822.127,9045.2588,9291.4385,6758.3564,9280.2178,9208.2637,6716.9854,9336.5645,9558.875,6484.3159,9768.8311,9129.5371,7417.7354,8397.0068,8815.9023,6763.4282,9275.9971,8863.9053,6780.3945,8835.3232,7184.9512,8758.9756,8846.2227,8028.4678,7286.6558,8951.2959,8031.9277,7286.9336,8742.2227,8039.3091,7289.562,9145.6699,8134.5552,7455.6304,8564.3525,8104.7168,7435.8022,9173.2539,8162.6899,7577.1968,8518.7393,8127.6855,7533.0967,9235.4121,8179.0225,7671.5215,8464.5635,8155.6592,7625.6333,9298.2783,8206.8018,7752.7251,8382.6729,8177.8853,7737.875,8843.2041,8085.9312,7727.5767,8842.2656,8140.0581,7619.0527,8802.2295,10753.062,7869.6182,8789.4346,9333.8086,8602.3057,8807.7139,9201.4004,8435.1875,8825.3535,8040.3657,8996.4824,8857.0869,6432.0405,7929.042,8909.4941,8147.2485,7466.7925,8766.4072,8135.9565,7489.5498,9082.7373,8086.5815,7349.7451,8637.6377,8074.2705,7328.437,9329.708,8431.4004,7210.6846,8363.3828,8410.2295,7236.1606,8799.4727,10422.399,8216.165,8782.5459,9703.7314,8608.0479,9826.4922,8174.3154,8212.0137,7879.6675,8111.5049,8260.3896,9572.3516,9061.4746,6941.8057,8087.4932,9034.123,6965.5195,8874.0605,6719.5869,7178.3599,8833.7451,9369.9502,7139.5068
Ophiodes_fragilis,9145.751,16521.004,7564.0996,9758.4561,15569.562,7282.7236,10064.919,11801.31,6862.4336,10436.848,10671.757,6548.5117,10094.915,10155.986,8272.0566,10043.369,9089.3223,8354.6289,10393.496,8493.2539,7460.4331,10202.084,8694.252,8116.8354,9624.5059,5042.3745,7923.1816,8451.2129,16540.135,7584.2349,7839.7773,15573.234,7247.3018,7617.2402,11816.237,6893.5103,7222.6953,10783.703,6700.1997,7477.1396,10193.084,8188.5107,7643.8066,9134.9053,8455.9229,7273.5625,8635.5566,7389.6382,7454.0098,8789.8525,8106.4185,7994.6128,5050.584,8107.8525,8175.6309,9095.3145,5841.4512,7744.7095,9077.9209,6141.438,8124.3833,8922.4678,6030.584,8545.6387,9027.2881,6100.4312,9151.3838,9016.2861,6068.0283,9435.625,8912.459,5955.8911,9473.2773,9069.3652,5820.937,9978.9043,9117.001,6161.0059,8208.2559,8151.1807,6262.7969,9471.7256,8189.8354,6238.0415,8860.4258,5995.752,9766.7402,8806.624,7093.1362,6979.9814,9110.2168,7092.979,7016.168,8551.9951,7056.6592,7023.4834,9574.8457,7290.8623,7473.0693,8069.8926,7296.6123,7468.9937,9641.7373,7383.8965,7695.7661,8054.0078,7379.1646,7722.0449,9587.334,7456.3838,7946.105,8104.5806,7431.5083,7913.9932,9621.0605,7414.2935,8072.9673,8100.2656,7404.9355,8034.7617,8817.8164,6881.7188,7775.6367,8834.0469,7183.4126,7598.9331,8867.0195,11116.152,8101.4658,8929.0293,9046.5977,9329.1807,8897.0107,8886.4258,8923.3711,8830.9424,7424.6025,9815.5518,8827.376,4927.4058,8713.8242,9085.3584,7315.2026,7455.4297,8589.6855,7294.1294,7441.1484,9414.5078,7148.6709,7187.2041,8276.0029,7180.2212,7181.0576,9698.4912,7432.5381,7154.4253,8017.8389,7424.6211,7178.6958,8845.5352,10607.593,8441.1016,8972.5176,9624.7842,9383.3037,10107.209,7363.5439,8916.3711,7574.1323,7109.3638,8918.6953,10052.684,9138.6025,6738.5894,7529.4888,9080.6348,6831.7988,8860.3379,5133.8125,7427.8105,8798.4795,9287.6904,7202.5273
Pseudopus_apodus,8994.7617,17094.402,9199.3066,9653.9785,16333.214,8487.7822,9744.6152,13240.826,7194.1338,10910.9,11158.286,7056.3799,10489.937,10761.501,8486.5996,10373.097,10163.86,8522.6953,10857.247,9160.6943,7233.4717,10585.626,9190.2188,7787.1338,9690.7148,5260.209,6918.9463,8516.3301,17137.512,9192.0566,7863.5059,16177.757,8474.3184,7833.522,13213.34,7237.1147,6778.2588,11333.183,6994.3428,7267.9336,10827.114,8616.0459,7356.5352,10169.26,8596.6143,6806.5313,9065.1914,7266.3369,7141.0146,9211.9375,7963.3257,7876.2754,5325.7573,7115.2676,7942.0938,10213.726,5763.5098,6873.8789,9858.3555,7061.0405,7394.7339,9970.5908,5899.1069,8480.7803,10097.729,6020.8027,9152.2705,10091.345,6019.3223,10084.499,10034.317,5839.625,9787.3848,10183.063,5714.3364,10687.992,9927.9697,7293.3135,8103.9458,8895.1045,5631.3057,9590.4443,8973.0518,5603.1992,8905.29,6080.1338,9415.1055,8829.6621,7097.5381,6556.7832,9095.9922,7252.1289,6464.6416,8498.6094,7243.8555,6517.3262,9565.9141,7480.3599,6811.6797,8056.9238,7454.1211,6947.0781,9717.6289,7507.3682,7092.5801,7981.9502,7509.4238,7201.0986,9772.1211,7555.8174,7394.1523,7933.0469,7534.4639,7501.7021,9795.3008,7568.4785,7731.0845,7971.7842,7546.6816,7790.1172,8837.209,6607.7148,7077.3301,8837.8535,7005.1631,7049.5615,8829.5439,11904.706,8702.4746,8872.9531,9075.6387,9809.2227,8872.0313,9121.1172,9169.4385,8886.6387,7704.6357,9896.334,8822.3896,4914.1191,7831.9668,8999.5205,7521.0806,7380.3232,8707.5957,7522.1221,7378.2041,9372.4658,7370.3037,6621.5928,8217.3193,7384.8457,6701.5068,9395.2363,7637.5571,6553.751,8272.7852,7599.5591,6551.3618,8876.7021,11324.556,9094.7109,8893.5625,9437.5303,10065.653,10455.128,7368.457,8756.9102,7302.1104,7501.1377,8836.9297,10465.441,9661.5537,6077.4844,7162.5254,9588.0996,6120.5981,8756.1963,5456.0264,6442.8594,8813.6006,9741.9365,7024.4053
Lepidothyris_fernandi,9055.8857,21208.369,7129.3877,10232.912,20340.311,6875.5229,9993.5508,13987.423,5674.9419,11314.635,12221.765,4977.5752,10300.867,10290.65,8150.2295,10309.583,9565.3428,8528.3799,11084.563,8188.4736,7542.752,10434.153,8949.2979,8581.8604,9946.2119,2931.1292,8547.959,8243.8613,21176.031,7111.5542,7236.2637,20145.133,6612.0215,7838.4053,14012.682,5505.9746,6626.1196,11973.479,4921.3066,7414.5278,10560.944,8166.374,7226.2397,9633.999,8336.5186,6584.791,8154.501,7361.5425,7061.6289,8716.1367,8287.9912,7745.9727,2941.9397,8654.1523,8107.0791,9870.083,4605.4561,7686.7646,8504.5967,5593.2925,8344.8145,8391.168,5340.6436,8742.4189,8415.7637,5506.4805,9331.6406,8397.4043,5503.6641,9940.6836,8380.2549,5479.4072,10108.559,9759.2451,4813.7266,10262.248,8488.4092,5605.9795,8205.6885,7565.5171,5573.3726,9544.916,7472.2856,5641.3447,8683.1787,4000.4766,10595.408,8968.3867,6186.1592,6390.7983,9195.4297,6187.5962,6405.335,8733.3486,6198.5137,6361.3018,9912.5449,6465.2007,7534.4033,7806.8408,6436.7656,7451.3594,10192.743,6855.689,8442.5537,7395.459,6766.4526,8116.479,10138.67,6804.2612,8766.2188,7445.6074,6830.5625,8590.5713,10110.349,6869.561,8959.5293,7399.5938,6884.5005,8771.8965,8819.6035,5249.084,8495.8037,8812.5439,5942.375,8108.1309,8795.9219,12202.521,7433.377,8597.3359,9398.5146,9857.2188,8620.3652,9039.8711,9479.1172,8398.2197,6093.1992,11036.857,8917.2178,2764.9775,9516.833,9041.9355,6382.2104,7990.3975,8627.8398,6417.2949,7966.5264,9588.6113,6291.5464,6572.7949,8275.5137,6295.2349,6477.1646,9310.1055,6616.9229,7033.7559,8189.8779,6742.7544,7136.4775,8775.3584,11599.261,8445.1963,8570.9414,9934.21,10246.215,10727.559,6869.1377,9622.0371,6792.8882,6865.4897,9469.0234,10260.087,8286.5967,5863.0078,7699.9624,8255.4189,5726.9058,8973.7051,3273.5886,7765.8086,8921.5459,8424.8809,5989.9746
Takydromus_sexlineatus,9190.7354,15880.363,7846.6377,9792.5898,15090.534,7654.7046,9369.6582,11283.94,6888.6553,10012.675,9662.0234,6557.3877,9676.9131,9755.6387,7701.5913,9689.7949,8851.207,8205.3496,10166.105,8205.5664,7333.9849,9819.8652,8532.0625,8083.5708,9252.7988,5442.7266,7717.2271,8713.6133,15887.401,7886.8125,8142.2275,15098.168,7684.8994,8324.125,11361.595,6875.5713,7716.1211,9653.2354,6482.6626,7985.9863,9800.7207,7718.8159,7904.7207,8875.5615,8191.2188,7565.9858,8216.5732,7391.8569,7810.522,8455.9707,8065.8276,8155.9092,5586.4985,7810.8145,8026.5552,9215.1484,6377.7529,7923.0781,8781.7998,6602.3223,8296.6914,8727.9648,6590.8354,8650.7793,8754.1338,6697.8369,8971.2822,8802.4814,6697.228,9367.8604,8754.3232,6619.3979,9618.9697,9279.3535,6366.0977,9792.0469,8819.3672,6627.8667,8272.2568,8373.042,6551.8467,9469.0771,8335.832,6555.7266,8801.5303,5866.6353,8920.834,8811.9082,7364.2339,6801.7744,8945.9404,7322.3306,6828.7964,8648.3545,7340.0264,6799.8643,9365.9082,7203.9824,7145.6484,8161.6133,7263.666,7106.3701,9434.9395,7253.6631,7478.8862,8075.0996,7272.7896,7399.8223,9387.5293,7235.79,7828.3115,8153.666,7263.5586,7807.8989,9486.3477,7232.2593,7968.1167,8097.7319,7320.853,7975.123,8747.3311,6863.3765,7674.6733,8776.8799,7280.2808,7834.6401,8863.0449,10307.145,7609.0757,8789.085,8801.6016,8752.1904,8791.6875,8477.0313,8523.4736,8796.6953,7187.8574,9218.5781,8715.1357,5371.3843,8196.5879,8850.6787,7287.0542,7844.7935,8691.1133,7280.2607,7848.166,9199.6123,7215.3188,6915.2642,8260.7217,7228.4561,6923.2173,9377.7158,7294.4248,7193.4834,8133.377,7300.8472,7174.9038,8838.0723,9882.7773,7956.5688,8808.207,9088.9521,8925.5322,9812.1367,7098.7056,8409.207,7733.1475,7087.4028,8476.9287,9833.5771,8688.5488,6790.4736,7880.877,8693.4297,6750.374,8676.4102,5598.2129,7358.5469,8843.5264,8770.2197,7064.4707
Teratoscincus_scincus,8914.9268,15517.72,7710.6987,9311.0928,14966.69,7539.2446,9274.7656,11795.786,6729.1914,10307.235,9605.7676,7470.1362,9968.6367,9686.46,8013.8882,9664.2236,9294.5645,8297.7422,10151.31,8750.2051,7024.1777,9879.4551,8641.6758,7961.2261,9411.2305,5937.2515,8032.3506,8420.1709,15508.348,7702.8247,8088.9917,14973.31,7568.0483,8435.3584,11791.524,6748.8984,7392.1787,9530.5654,7190.4297,7736.6592,9627.5244,7976.5215,7993.9482,9243.1416,8286.9258,7571.793,8641.5137,7134.4473,7766.2964,8581.8516,7890.8691,8347.959,5918.978,7950.5879,8093.918,9326.623,6196.627,7713.6035,8933.915,7645.6943,8156.1406,8967.4814,6361.9854,8625.624,9165.1826,6511.4512,9270.8633,9205.1816,6417.1787,9598.6992,9117.9463,6374.5679,9705.2158,9360.21,6237.1074,10081.982,9047.8779,7622.3613,8104.0063,8376.5381,6335.4321,9693.3945,8471.5859,6382.5557,8804.0273,6338.7627,9206.3672,8861.1719,7195.9971,7170.71,9013.5234,7216.1724,7162.978,8715.9463,7200.4849,7151.1548,9543.3682,7496.2041,7473.9668,8156.1055,7474.7231,7426.3545,9640.9463,7699.2778,7841.5078,8054.0146,7669.1895,7758.7256,9607.8223,7721.5103,8190.0107,8052.4736,7654.7002,8146.4521,9643.0918,7704.9443,8385.6445,8012.0728,7661.8516,8305.5205,8855.3408,7200.0757,8050.6846,8869.5479,7557.1089,7881.3052,8819.5264,10720.788,7806.8916,8779.6318,8987.1738,9082.1123,8808.8457,8913.1992,8658.3838,8786.8672,7702.0386,9523.7627,8836.0508,5899.9941,8481.3359,9064.1035,7750.4346,7793.4043,8602.459,7719.7422,7851.7759,9367.7041,7376.4551,7313.6084,8390.4102,7312.959,7239.9761,9299.4727,7666.6284,7095.9424,8394.6563,7607.0938,7060.8101,8812.248,10224.9,8362.4922,8802.8262,9391.2578,9211.7207,9871.21,7775.877,8926.4629,7751.375,7693.8457,8887.002,10042.23,8834.4141,6704.9912,7829.876,8701.75,6573.52,8894.0459,5792.6128,7594.4893,8837.5781,9062.4336,7098.2539
